Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
5561,03:05.6,2.542498553,1.988905165,1.942491319,3.696099175
5562,03:05.6,3.620912905,3.46242947,2.263373481,5.136935764
5563,03:05.6,3.091570819,2.534342448,2.247314453,4.493055556
5564,03:05.7,3.692952474,3.414984809,2.36984592,5.294026693
5565,03:05.7,3.483561198,3.130940755,2.401285807,4.918457031
5566,03:05.7,4.141556351,3.887668186,2.637071398,5.89992947
5567,03:05.8,3.950421369,3.913031684,2.630533854,5.307698568
5568,03:05.8,4.931125217,4.989284939,3.013481988,6.790608724
5569,03:05.8,4.277651186,4.366916233,3.033881293,5.432156033
5570,03:05.9,4.798240379,4.63913303,3.356228299,6.399359809
5571,03:05.9,5.68013057,5.634277344,3.494194878,7.911919488
5572,03:05.9,4.7863227,4.537217882,3.455430773,6.366319444
5573,03:06.0,5.785906756,5.873779297,3.7449273,7.739013672
5574,03:06.0,5.540084274,5.547634549,3.845540365,7.227077908
5575,03:06.0,5.836136429,5.712510851,3.797797309,7.998101128
5576,03:06.1,6.570375796,6.126925998,4.09225803,9.491943359
5577,03:06.1,4.997639974,4.648980035,3.628634983,6.715304905
5578,03:06.1,5.202184606,5.370062934,3.440402561,6.796088325
5579,03:06.2,5.463695385,4.963867188,3.54305013,7.884168837
5580,03:06.2,5.170066551,5.271511502,3.889078776,6.349609375
5581,03:06.2,5.917136863,6.575520833,3.999430339,7.176459418
5582,03:06.3,4.965241609,5.14694553,3.500705295,6.248074002
5583,03:06.3,4.08042173,4.000705295,2.727674696,5.5128852
5584,03:06.3,5.359311704,5.726860894,3.2003852,7.150689019
5585,03:06.4,4.191261574,4.246148003,3.015570747,5.312065972
5586,03:06.4,5.021719473,5.410481771,2.875542535,6.779134115
5587,03:06.4,4.048403139,4.023654514,2.586859809,5.534695095
5588,03:06.5,3.813368056,3.735649957,2.360514323,5.343939887
5589,03:06.5,4.445113571,4.565945095,2.399793837,6.36960178
5590,03:06.5,3.478407118,3.416151259,2.282850477,4.736219618
5591,03:06.6,3.685375072,3.740478516,2.228379991,5.08726671
5592,03:06.6,4.464771412,4.686225043,2.328613281,6.379475911
5593,03:06.6,3.30549226,3.145236545,2.165961372,4.605278863
5594,03:06.7,4.038203487,3.943495009,2.453260634,5.717854818
5595,03:06.7,3.480360243,3.255479601,2.334554036,4.851047092
5596,03:06.7,3.37242296,3.18891059,2.27227105,4.65608724
5597,03:06.8,4.124358001,4.149441189,2.556206597,5.667426215
5598,03:06.8,3.497332538,3.300374349,2.528618707,4.663004557
5599,03:06.8,3.285924841,3.049479167,2.301405165,4.506890191
5600,03:06.9,3.793149595,3.905815972,2.056043837,5.417588976
5601,03:06.9,2.122567636,1.79047309,1.502821181,3.074408637
5602,03:06.9,2.420491536,2.103488498,1.593017578,3.564968533
5603,03:07.0,3.343994141,3.326822917,1.891574436,4.813585069
5604,03:07.0,2.547381366,2.091417101,1.967366536,3.58336046
5605,03:07.0,3.457817925,3.270589193,2.126139323,4.97672526
5606,03:07.1,3.308548539,3.243625217,2.119628906,4.562391493
5607,03:07.1,3.254331236,2.744086372,2.127387153,4.891520182
5608,03:07.1,4.131193938,4.34898546,2.0859375,5.958658854
5609,03:07.2,2.964735243,2.867296007,1.88522678,4.141682943
5610,03:07.2,4.307445385,4.493489583,2.328857422,6.099989149
5611,03:07.2,4.135353371,4.354763455,2.375895182,5.675401476
5612,03:07.3,4.695439091,4.752251519,2.748806424,6.585259332
5613,03:07.3,6.364601418,7.761691623,3.134440104,8.197672526
5614,03:07.3,5.17070855,5.576850043,3.168484158,6.76679145
5615,03:07.4,5.766818576,6.735026042,3.316216363,7.249213325
5616,03:07.4,6.948992694,8.406656901,3.616509332,8.823811849
5617,03:07.4,6.202944155,7.354627821,3.651638455,7.602566189
5618,03:07.5,7.315827546,7.965874566,4.379692925,9.601915148
5619,03:07.5,7.088966652,7.715711806,4.470784505,9.080403646
5620,03:07.5,8.20642542,9.435546875,4.792317708,10.39141168
5621,03:07.6,8.952627677,10.27208116,4.753933377,11.83186849
5622,03:07.6,7.947998047,9.215494792,4.521565755,10.10693359
5623,03:07.6,7.371401186,8.789333767,4.28241645,9.042453342
5624,03:07.7,8.315212674,10.31149631,4.257161458,10.37698025
5625,03:07.7,6.796015987,8.204562717,4.018717448,8.164767795
5626,03:07.7,7.719871238,9.38812934,4.503472222,9.268012153
5627,03:07.8,7.514955874,8.910671658,4.735134549,8.899061415
5628,03:07.8,7.899142795,9.301920573,4.799940321,9.595567491
5629,03:07.8,6.590964988,7.814941406,4.574707031,7.383246528
5630,03:07.9,6.564769604,7.719319661,4.38929579,7.585693359
5631,03:07.9,7.110080295,8.170979818,4.453016493,8.706244575
5632,03:07.9,5.579951534,6.084282769,4.313639323,6.341932509
5633,03:08.0,6.415653935,7.139105903,4.25897895,7.848876953
5634,03:08.0,5.32635272,5.714084201,3.654595269,6.610378689
5635,03:08.0,5.086688006,5.415717231,3.15250651,6.691840278
5636,03:08.1,4.014431424,4.251736111,2.633463542,5.158094618
5637,03:08.1,4.182671441,4.383734809,2.445936415,5.718343099
5638,03:08.1,3.682291667,4.132568359,2.370334201,4.543972439
5639,03:08.2,4.379258898,4.861382378,2.707139757,5.569254557
5640,03:08.2,4.147705078,4.926079644,2.658474392,4.858561198
5641,03:08.2,4.298773872,4.563151042,3.030327691,5.302842882
5642,03:08.3,5.505976924,5.589952257,3.447998047,7.479980469
5643,03:08.3,4.929117839,5.249620226,3.521647135,6.016086155
5644,03:08.3,6.030996817,6.37234158,4.054551866,7.666097005
5645,03:08.4,6.477665654,6.86976454,4.362820095,8.200412326
5646,03:08.4,6.27182798,6.682969835,4.551161024,7.581353082
5647,03:08.4,6.216389974,6.317084418,4.554009332,7.778076172
5648,03:08.5,6.67054579,6.672743056,4.436387804,8.90250651
5649,03:08.5,5.179994936,4.990098741,3.853325738,6.69656033
5650,03:08.5,5.855495877,6.064751519,3.743136936,7.758599175
5651,03:08.6,5.444191262,5.515245226,3.674587674,7.142740885
5652,03:08.6,5.944806134,6.072075738,3.893690321,7.868652344
5653,03:08.6,48.0414587,56.67407227,31.95575629,55.49454753
5654,03:08.7,4.085259332,6.245551215,0.623887804,5.386338976
5655,03:08.7,2.357946325,2.554144965,0.885362413,3.634331597
5656,03:08.7,4.867974175,7.364339193,1.08460829,6.154975043
5657,03:08.8,1.579083478,1.599609375,0.703938802,2.433702257
5658,03:08.8,2.613661024,3.420410156,0.756049262,3.664523655
5659,03:08.8,2.203423394,2.259168837,0.90625,3.444851345
5660,03:08.9,4.495316117,6.691731771,1.121392144,5.672824436
5661,03:08.9,1.461344401,1.261501736,0.759657118,2.362874349
5662,03:08.9,1.786919488,1.648627387,0.805365668,2.906765408
5663,03:09.0,4.3604239,6.36702474,1.077772352,5.636474609
5664,03:09.0,1.671875,1.405273438,0.858154297,2.752197266
5665,03:09.0,2.265995732,2.386230469,0.775689019,3.636067708
5666,03:09.1,4.024106626,5.820665148,1.027696398,5.223958333
5667,03:09.1,1.271312572,1.010172526,0.666286892,2.137478299
5668,03:09.1,1.733977141,1.477050781,0.836181641,2.888699002
5669,03:09.2,4.235912182,6.229871962,1.111463759,5.366400825
5670,03:09.2,1.461706091,1.251437717,0.770589193,2.363091363
5671,03:09.2,1.852656612,1.747558594,0.786512587,3.023898655
5672,03:09.3,4.194571036,5.88530816,1.114800347,5.583604601
5673,03:09.3,1.284098307,1.039469401,0.666422526,2.146402995
5674,03:09.3,1.688060619,1.556125217,0.759819878,2.748236762
5675,03:09.4,3.923629196,5.363009983,1.17586263,5.232014974
5676,03:09.4,1.242097078,1.010715061,0.634168837,2.081407335
5677,03:09.4,2.944173177,3.66539171,0.961452908,4.205674913
5678,03:09.5,2.393590856,2.845920139,0.841579861,3.493272569
5679,03:09.5,1.831976997,1.642686632,0.786458333,3.066786024
5680,03:09.5,4.158619068,6.117485894,1.034478082,5.323893229
5681,03:09.6,1.505533854,1.279161241,0.732014974,2.505425347
5682,03:09.6,2.973949291,3.768934462,0.85413954,4.298773872
5683,03:09.6,2.019458912,2.406656901,0.788330078,2.863389757
5684,03:09.7,2.151421441,2.219156901,0.853000217,3.382107205
5685,03:09.7,3.940945095,5.695610894,1.016628689,5.110595703
5686,03:09.7,1.297643591,1.095621745,0.665690104,2.131618924
5687,03:09.8,1.935971861,1.814507378,0.812635634,3.180772569
5688,03:09.8,3.733940972,5.133816189,1.006971571,5.061035156
5689,03:09.8,1.186957465,0.898030599,0.654459635,2.008382161
5690,03:09.9,2.900318287,3.276936849,0.97913954,4.444878472
5691,03:09.9,1.914496528,2.071072049,0.740451389,2.931966146
5692,03:09.9,1.67719184,1.608154297,0.742648655,2.680772569
5693,03:10.0,3.63611292,4.857069227,1.039252387,5.012017144
5694,03:10.0,1.558304398,1.382432726,0.710476345,2.582004123
5695,03:10.0,1.58682364,1.47265625,0.698106554,2.589708116
5696,03:10.1,3.613299334,4.900960286,1.007703993,4.931233724
5697,03:10.1,1.25426794,1.039523655,0.634412977,2.088867188
5698,03:10.1,1.229474103,0.837917752,0.66663954,2.183865017
5699,03:10.2,3.369583695,4.561577691,0.93359375,4.613579644
5700,03:10.2,1.260281033,0.956814236,0.67827691,2.145751953
5701,03:10.2,1.178014685,0.817762587,0.641601563,2.074679905
5702,03:10.3,2.638925058,3.187771267,0.893229167,3.83577474
5703,03:10.3,1.392686632,1.026475694,0.710666233,2.440917969
5704,03:10.3,16.02604167,24.89984809,2.993896484,20.18438043
5705,03:10.4,1.039993851,0.738769531,0.615342882,1.765869141
5706,03:10.4,3.306269893,4.839246962,0.893798828,4.185763889
5707,03:10.4,0.99343533,0.722113715,0.580674913,1.677517361
5708,03:10.5,1.555799696,1.35929362,0.717312283,2.590793186
5709,03:10.5,4.395091869,6.295355903,1.068332248,5.821587457
5710,03:10.5,1.63430447,1.549424913,0.717692057,2.635796441
5711,03:10.6,1.953920718,1.817437066,0.762858073,3.281467014
5712,03:10.6,3.6277398,5.129584418,1.015163845,4.738471137
5713,03:10.6,1.062328197,0.823540582,0.577853733,1.785590278
5714,03:10.7,1.611735026,1.265109592,0.824110243,2.745985243
5715,03:10.7,3.796694155,5.431993273,1.081163194,4.876925998
5716,03:10.7,1.097005208,0.782253689,0.619276259,1.889485677
5717,03:10.8,2.555447049,2.985432943,0.890028212,3.790879991
5718,03:10.8,2.296612775,2.621826172,0.943115234,3.324896918
5719,03:10.8,1.708893953,1.585910373,0.718343099,2.822428385
5720,03:10.9,4.242133247,5.991455078,1.207953559,5.526991102
5721,03:10.9,1.273003472,1.068440755,0.681722005,2.068847656
5722,03:10.9,1.722122758,1.669677734,0.707655165,2.789035373
5723,03:11.0,4.139114945,5.934353299,1.145236545,5.337754991
5724,03:11.0,1.463378906,1.109917535,0.786729601,2.493489583
5725,03:11.0,2.519820602,3.197672526,0.883626302,3.478162977
5726,03:11.1,2.244529442,2.779730903,0.795003255,3.158854167
5727,03:11.1,2.032597295,1.787353516,0.863254123,3.447184245
5728,03:11.1,3.981137876,5.702175564,1.086561415,5.154676649
5729,03:11.2,1.579626013,1.341769748,0.770372179,2.626736111
5730,03:11.2,2.032949942,2.108751085,0.763780382,3.226318359
5731,03:11.2,3.781268084,5.667995877,0.962320964,4.713487413
5732,03:11.3,1.557156033,1.462890625,0.691677517,2.516899957
5733,03:11.3,3.313603154,4.354193793,0.995252821,4.591362847
5734,03:11.3,2.013292101,2.354654948,0.775499132,2.909722222
5735,03:11.4,4.552680122,6.375705295,1.172146267,6.110188802
5736,03:11.4,3.076560692,4.247856988,0.898681641,4.083143446
5737,03:11.4,1.706769025,1.456705729,0.81515842,2.848442925
5738,03:11.5,4.050130208,5.80585395,0.974907769,5.369628906
5739,03:11.5,1.291856554,1.123263889,0.617377387,2.134928385
5740,03:11.5,1.653862847,1.373860677,0.781982422,2.805745443
5741,03:11.6,4.561821832,6.753716363,1.118381076,5.813368056
5742,03:11.6,1.495804398,1.206624349,0.738009983,2.542778863
5743,03:11.6,1.898410373,1.742133247,0.83585612,3.117241753
5744,03:11.7,4.61843533,6.748535156,1.141113281,5.965657552
5745,03:11.7,1.325122975,1.290961372,0.595540365,2.088867188
5746,03:11.7,3.435483579,4.536593967,0.996229384,4.773627387
5747,03:11.8,2.929398148,3.95163303,0.850694444,3.98586697
5748,03:11.8,2.165726273,2.204969618,0.803927951,3.48828125
5749,03:11.8,4.229474103,6.319851345,0.986056858,5.382514106
5750,03:11.9,1.481128834,1.210150825,0.763780382,2.469455295
5751,03:11.9,2.746663411,2.884792752,1.002794054,4.352403429
5752,03:11.9,4.431893808,6.199598524,1.140950521,5.955132378
5753,03:12.0,1.401611328,1.277398003,0.605034722,2.322401259
5754,03:12.0,2.001790365,2.022379557,0.793294271,3.189697266
5755,03:12.0,5.687762225,8.673339844,1.117811415,7.272135417
5756,03:12.1,1.512225116,1.320285373,0.750786675,2.465603299
5757,03:12.1,3.292851201,4.312147352,0.901258681,4.665147569
5758,03:12.1,2.090576172,2.432807075,0.787462023,3.051459418
5759,03:12.2,2.185302734,2.135172526,0.832736545,3.587999132
5760,03:12.2,4.895001447,7.139675564,1.29828559,6.247043186
5761,03:12.2,1.379819517,1.15085178,0.728949653,2.259657118
5762,03:12.3,2.993390119,3.782524957,0.888997396,4.308648003
5763,03:12.3,2.07216616,2.495578342,0.729573568,2.991346571
5764,03:12.3,1.841634115,1.758680556,0.816948785,2.949273003
5765,03:12.4,4.451859086,6.423394097,1.132025825,5.800157335
5766,03:12.4,1.557300709,1.501139323,0.681233724,2.48952908
5767,03:12.4,2.11754919,2.189724392,0.822292752,3.340630425
5768,03:12.5,4.569806134,6.684407552,1.089436849,5.935574002
5769,03:12.5,1.511094835,1.490912543,0.718424479,2.323947483
5770,03:12.5,1.789695457,1.801242405,0.745361328,2.822482639
5771,03:12.6,3.899866175,5.649468316,0.962022569,5.088107639
5772,03:12.6,1.541648582,1.361816406,0.75906033,2.50406901
5773,03:12.6,2.835024233,3.655029297,0.86835395,3.981689453
5774,03:12.7,2.483018663,3.059597439,0.863959418,3.525499132
5775,03:12.7,3.529911748,4.379692925,1.036051432,5.173990885
5776,03:12.7,2.590838397,3.308376736,0.860432943,3.603705512
5777,03:12.8,1.925708912,1.952365451,0.732855903,3.091905382
5778,03:12.8,4.250108507,6.254909939,1.064643012,5.430772569
5779,03:12.8,1.159279152,0.916097005,0.577501085,1.984239366
5780,03:12.9,2.058060258,2.027615017,0.797851563,3.348714193
5781,03:12.9,4.583794488,6.576931424,1.162679036,6.011773003
5782,03:12.9,1.109754774,0.956597222,0.542209201,1.830457899
5783,03:13.0,3.041503906,3.272379557,1.168918186,4.683213976
5784,03:13.0,3.802463108,5.221571181,0.960530599,5.225287543
5785,03:13.0,1.22728588,1.088785807,0.610107422,1.98296441
5786,03:13.1,1.870849609,1.854410807,0.752034505,3.006103516
5787,03:13.1,3.900752315,5.447319878,1.053222656,5.20171441
5788,03:13.1,1.09632704,0.803819444,0.590494792,1.894666884
5789,03:13.2,3.110966435,3.782524957,0.926079644,4.624294705
5790,03:13.2,2.464029948,2.998480903,0.799397786,3.594211155
5791,03:13.2,1.8576841,1.908203125,0.733913845,2.93093533
5792,03:13.3,4.55867513,6.424397786,1.161187066,6.090440538
5793,03:13.3,1.423430266,1.44015842,0.595269097,2.234863281
5794,03:13.3,1.588641131,1.56624349,0.655680339,2.543999566
5795,03:13.4,3.78390842,5.22523329,0.975830078,5.150661892
5796,03:13.4,1.614809389,1.636854384,0.683268229,2.524305556
5797,03:13.4,2.409677011,2.946614583,0.766682943,3.515733507
5798,03:13.5,2.79767976,3.492865668,0.822509766,4.077663845
5799,03:13.5,1.88192636,1.947509766,0.624348958,3.073920356
5800,03:13.5,4.718976056,6.514160156,1.11984592,6.522922092
5801,03:13.6,1.35965531,1.087320964,0.659803602,2.331841363
5802,03:13.6,2.322545935,2.792453342,0.689561632,3.48562283
5803,03:13.6,1.366898148,1.399414063,0.606174045,2.095106337
5804,03:13.7,2.539794922,3.11976454,0.597384983,3.902235243
5805,03:13.7,49.65469473,59.99093967,29.25607639,59.71706814
5806,03:13.7,2.298773872,1.789686415,1.15093316,3.95570204
5807,03:13.8,2.30408167,2.18741862,1.173556858,3.551269531
5808,03:13.8,2.96242947,3.405788845,1.181993273,4.299506293
5809,03:13.8,1.542534722,1.051730686,1.021647135,2.554226345
5810,03:13.9,2.888283058,3.277750651,1.211507161,4.175591363
5811,03:13.9,1.738453053,1.382839627,1.062635634,2.769883898
5812,03:13.9,1.68935366,1.574408637,0.922743056,2.570909288
5813,03:14.0,2.75825557,3.218261719,1.246853299,3.809651693
5814,03:14.0,1.29626917,1.052544488,0.958685981,1.87757704
5815,03:14.0,1.788221571,1.651041667,1.15625,2.557373047
5816,03:14.1,2.465558087,2.475287543,1.40882704,3.512559679
5817,03:14.1,1.424424913,1.265923394,1.13812934,1.869222005
5818,03:14.1,1.564344618,1.614013672,1.024441189,2.054578993
5819,03:14.2,2.772840712,3.16937934,1.486192491,3.662950304
5820,03:14.2,1.989321108,1.963297526,1.565700955,2.438964844
5821,03:14.2,3.064814815,3.274088542,2.002712674,3.917643229
5822,03:14.3,2.712583189,2.500488281,1.972059462,3.665201823
5823,03:14.3,2.598225911,2.30319553,1.913221571,3.578260634
5824,03:14.3,3.785472729,4.739908854,1.890896267,4.725613064
5825,03:14.4,2.088966652,1.824245877,1.521077474,2.921576606
5826,03:14.4,2.847683377,3.549207899,1.416259766,3.577582465
5827,03:14.4,2.11666305,2.411892361,1.117892795,2.820203993
5828,03:14.5,2.407307943,2.755452474,1.263834635,3.202636719
5829,03:14.5,1.920970775,1.955240885,1.181070964,2.626600477
5830,03:14.5,2.242196542,2.419569227,1.25789388,3.049126519
5831,03:14.6,2.014612269,2.180772569,1.156575521,2.706488715
5832,03:14.6,2.753155744,3.262559679,1.292670356,3.704237196
5833,03:14.6,1.413746021,1.278076172,1.019015842,1.94414605
5834,03:14.7,1.503092448,1.242133247,1.017089844,2.250054253
5835,03:14.7,2.137351707,2.139350043,1.121066623,3.151638455
5836,03:14.7,1.256031178,0.956434462,0.954318576,1.857340495
5837,03:14.8,2.152117694,2.568576389,1.084092882,2.803683811
5838,03:14.8,1.6144477,1.636447483,0.971978082,2.234917535
5839,03:14.8,1.446063006,1.130967882,1.031928168,2.175292969
5840,03:14.9,2.517306858,2.973008898,1.154296875,3.4246148
5841,03:14.9,1.220549407,0.951850043,0.94007704,1.769721137
5842,03:14.9,1.566053602,1.389973958,1.023491753,2.284695095
5843,03:15.0,2.698133681,3.235894097,1.210639106,3.647867839
5844,03:15.0,1.35184281,0.965630425,1.057047526,2.032850477
5845,03:15.0,2.442473235,2.244032118,1.170410156,3.912977431
5846,03:15.1,1.677535446,1.731011285,0.819173177,2.482421875
5847,03:15.1,1.45932798,1.280463325,0.874945747,2.22257487
5848,03:15.1,2.127531829,2.247721354,0.988525391,3.146348741
5849,03:15.2,0.984338831,0.789252387,0.691162109,1.472601997
5850,03:15.2,1.235026042,1.136393229,0.681776259,1.886908637
5851,03:15.2,1.901792173,2.077039931,0.807590061,2.820746528
5852,03:15.3,1.01038954,0.960828993,0.625379774,1.444959852
5853,03:15.3,1.208785446,1.188530816,0.708062066,1.729763455
5854,03:15.3,2.10385923,2.777832031,0.844807943,2.688937717
5855,03:15.4,1.046486183,0.938693576,0.7214898,1.479275174
5856,03:15.4,5.148202402,7.537353516,1.485894097,6.421359592
5857,03:15.4,1.854808666,2.260498047,0.927463108,2.376464844
5858,03:15.5,2.118019387,2.539035373,1.047987196,2.76703559
5859,03:15.5,2.687518084,2.815755208,1.422851563,3.823947483
5860,03:15.5,2.519820602,2.424343533,1.60530599,3.529812283
5861,03:15.6,3.389322917,3.319607205,2.141357422,4.707004123
5862,03:15.6,3.173005281,3.265977648,2.181776259,4.071261936
5863,03:15.6,2.823007089,3.167344835,1.89179145,3.409884983
5864,03:15.7,4.354157624,5.359944661,2.468560113,5.233968099
5865,03:15.7,2.880126953,2.739366319,2.26820204,3.6328125
5866,03:15.7,3.551866319,3.984564887,2.158013238,4.513020833
5867,03:15.8,2.817563657,2.953097873,1.838975694,3.660617405
5868,03:15.8,2.991726345,3.038465712,1.751437717,4.185275608
5869,03:15.8,2.430022063,2.278455946,1.519259983,3.49235026
5870,03:15.9,2.689814815,2.601969401,1.368625217,4.098849826
5871,03:15.9,1.644648799,1.328070747,1.123291016,2.482584635
5872,03:15.9,2.636926722,2.714111328,1.259629991,3.937038845
5873,03:16.0,1.125488281,0.603895399,0.965820313,1.806749132
5874,03:16.0,2.206678602,2.081271701,1.222981771,3.315782335
5875,03:16.0,1.788311994,1.683403863,1.115451389,2.566080729
5876,03:16.1,1.396366826,0.971299913,1.007134332,2.210666233
5877,03:16.1,2.533203125,3.058403863,1.157009549,3.384195964
5878,03:16.1,1.3878852,0.992757161,1.106011285,2.064887153
5879,03:16.2,1.862783927,1.572618273,1.247558594,2.768174913
5880,03:16.2,2.681884766,2.649658203,1.236409505,4.159586589
5881,03:16.2,1.286747685,0.747748481,0.908582899,2.203911675
5882,03:16.3,1.417417173,1.118489583,0.891357422,2.242404514
5883,03:16.3,2.151430483,1.953613281,1.060519748,3.44015842
5884,03:16.3,0.891755281,0.328857422,0.76570638,1.58070204
5885,03:16.4,1.880805122,1.835666233,0.880723741,2.926025391
5886,03:16.4,1.450068721,1.216362847,0.825683594,2.308159722
5887,03:16.4,1.448034216,1.314724392,0.807996962,2.221381293
5888,03:16.5,2.365831163,2.433295356,0.983615451,3.680582682
5889,03:16.5,1.128354673,0.92336697,0.739827474,1.721869575
5890,03:16.5,1.801911531,1.508843316,0.869194878,3.027696398
5891,03:16.6,3.250940394,4.302001953,1.041395399,4.409423828
5892,03:16.6,2.17871998,2.26047092,0.98695204,3.288736979
5893,03:16.6,2.82663303,3.437147352,1.069308811,3.973442925
5894,03:16.7,2.751844618,3.511420356,1.004096137,3.740017361
5895,03:16.7,2.104293258,1.861653646,1.104573568,3.346652561
5896,03:16.7,3.106617115,3.82421875,1.287136502,4.208496094
5897,03:16.8,1.349365234,1.119032118,0.965277778,1.963785807
5898,03:16.8,2.97406684,3.956895616,1.222222222,3.743082682
5899,03:16.8,1.82156033,1.925157335,1.043511285,2.49601237
5900,03:16.9,1.902777778,1.947048611,1.067464193,2.69382053
5901,03:16.9,2.692853009,2.952148438,1.288547092,3.837863498
5902,03:16.9,1.468876591,1.040798611,1.162841797,2.202989366
5903,03:17.0,2.125687211,2.447265625,1.309516059,2.620279948
5904,03:17.0,3.001157407,3.54172092,1.436225043,4.025526259
5905,03:17.0,1.771656178,1.547417535,1.367865668,2.39968533
5906,03:17.1,2.497938368,2.710449219,1.638943142,3.144422743
5907,03:17.1,3.453233507,4.447157118,1.462483724,4.450059679
5908,03:17.1,1.867983218,1.788791233,1.279947917,2.535210503
5909,03:17.2,3.279504847,3.907986111,1.646511502,4.284016927
5910,03:17.2,3.106020327,3.918945313,1.548556858,3.850558811
5911,03:17.2,2.395869502,2.370415582,1.40093316,3.416259766
5912,03:17.3,3.356083623,4.140218099,1.515733507,4.412299262
5913,03:17.3,1.775526259,1.595838759,1.23445638,2.496283637
5914,03:17.3,2.57216616,3.084201389,1.301188151,3.331108941
5915,03:17.4,2.146050347,2.563151042,1.172878689,2.702121311
5916,03:17.4,2.354700159,3.053575304,1.205132378,2.805392795
5917,03:17.4,3.296450014,4.901394314,1.200412326,3.787543403
5918,03:17.5,1.181939019,1.130805122,0.781358507,1.633653429
5919,03:17.5,1.590992115,1.672092014,0.906928168,2.193956163
5920,03:17.5,3.138988354,4.315673828,1.237575955,3.863715278
5921,03:17.6,1.702654803,2.09757487,0.96625434,2.0441352
5922,03:17.6,2.473922164,3.364746094,1.049397786,3.007622613
5923,03:17.6,1.891077112,2.717664931,0.911539714,2.044026693
5924,03:17.7,1.468270761,1.676079644,0.796142578,1.932590061
5925,03:17.7,2.676323785,3.563178168,0.989257813,3.476535373
5926,03:17.7,1.046196832,1.003092448,0.679578993,1.455919054
5927,03:17.8,1.488507306,1.582682292,0.871717665,2.011121962
5928,03:17.8,2.914939598,3.77194553,1.264838325,3.708034939
5929,03:17.8,1.516167535,1.472167969,1.112006293,1.964328342
5930,03:17.9,2.978407118,3.880181207,1.444607205,3.610432943
5931,03:17.9,2.209192347,2.349555122,1.310519748,2.96750217
5932,03:17.9,2.430953414,2.701090495,1.448160807,3.143608941
5933,03:18.0,3.69716616,4.400607639,1.769911024,4.920979818
5934,03:18.0,2.495144314,2.497314453,1.577907986,3.410210503
5935,03:18.0,3.852620443,4.164930556,1.739339193,5.65359158
5936,03:18.1,3.204427083,3.51321072,1.494493273,4.605577257
5937,03:18.1,2.627242477,2.640299479,1.487358941,3.75406901
5938,03:18.1,2.690176505,3.449408637,1.226426866,3.39469401
5939,03:18.2,3.7744864,4.320095486,1.38538954,5.617974175
5940,03:18.2,3.159279152,3.562717014,1.361111111,4.554009332
5941,03:18.2,2.758653429,2.679958767,1.347846137,4.248155382
5942,03:18.3,2.855676722,2.631266276,1.623779297,4.311984592
5943,03:18.3,2.524594907,2.040662977,1.735243056,3.797878689
5944,03:18.3,3.613317419,3.827148438,1.841471354,5.171332465
5945,03:18.4,2.277750651,1.791015625,1.830837674,3.211398655
5946,03:18.4,3.393518519,3.534342448,2.0753852,4.570827908
5947,03:18.4,3.160906756,3.186062283,1.711778429,4.584879557
5948,03:18.5,2.527886285,2.506022135,1.721761068,3.355875651
5949,03:18.5,3.183177807,3.290174696,1.717529297,4.541829427
5950,03:18.5,2.348777488,2.316351997,1.483317057,3.246663411
5951,03:18.6,2.226065177,2.012722439,1.415011936,3.250461155
5952,03:18.6,3.259123626,3.374186198,1.637749566,4.765435113
5953,03:18.6,2.007767289,1.75390625,1.347439236,2.92195638
5954,03:18.7,2.305953414,2.169840495,1.42445204,3.323567708
5955,03:18.7,3.197482639,3.205756293,1.541693793,4.84499783
5956,03:18.7,1.685628255,1.36843533,1.156684028,2.531765408
5957,03:18.8,2.660590278,2.43758138,1.28141276,4.262776693
5958,03:18.8,2.033917462,1.802056207,1.1925727,3.107123481
5959,03:18.8,1.543357567,1.222629123,0.963704427,2.443739149
5960,03:18.9,2.49794741,2.230007595,1.210693359,4.053141276
5961,03:18.9,1.281069155,0.755479601,0.981662326,2.106065538
5962,03:18.9,2.29836697,1.950113932,1.297661675,3.647325304
5963,03:19.0,1.957826968,1.49351671,1.363606771,3.016357422
5964,03:19.0,1.978352865,1.327338325,1.385064019,3.22265625
5965,03:19.0,2.817491319,2.478651259,1.389946832,4.583875868
5966,03:19.1,1.367612486,0.875949436,0.931070964,2.295817057
5967,03:19.1,1.668122468,1.136962891,1.067925347,2.799479167
5968,03:19.1,2.936152705,2.885498047,1.377224392,4.545735677
5969,03:19.2,1.840802228,1.504258898,1.314453125,2.703694661
5970,03:19.2,3.030589916,2.798258464,1.774549696,4.518961589
5971,03:19.2,2.655237269,2.565538194,1.718994141,3.68117947
5972,03:19.3,2.490017361,2.238172743,1.761393229,3.470486111
5973,03:19.3,3.752423322,3.985568576,2.174858941,5.096842448
5974,03:19.3,2.610604745,2.546142578,2.082492405,3.203179253
5975,03:19.4,2.977674696,3.055257161,2.180202908,3.697564019
5976,03:19.4,3.69495081,3.86477322,2.198703342,5.021375868
5977,03:19.4,2.317943432,2.138997396,1.810356988,3.004475911
5978,03:19.5,2.748562283,2.686414931,1.731825087,3.827446832
5979,03:19.5,2.101526331,1.785915799,1.227403429,3.291259766
5980,03:19.5,6.394124349,8.247477214,1.79928928,9.135606554
5981,03:19.6,3.226065177,2.684977214,1.40999349,5.583224826
5982,03:19.6,2.4269477,2.278211806,1.429470486,3.573160807
5983,03:19.6,2.317925347,2.082221137,1.429551866,3.442003038
